id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,party
1476153696706830339,1476153696706830339,2021-12-29 17:00:41 IST,2021-12-29,17:00:41,530,811972460560019456,republic,Republic,,Samajwadi Party admits to hooliganism at PM's rally; raises Lakhimpur violence as counter  https://t.co/KzpOLn8P8l,en,[],['https://www.republicworld.com/elections/uttar-pradesh/samajwadi-party-admits-to-hooliganism-at-pms-rally-raises-lakhimpur-violence-as-counter-articleshow.html'],[],0,0,13,[],[],https://twitter.com/republic/status/1476153696706830339,False,,0,,,,,,,,[],,,,,samajwadi
1475449196757016576,1475449196757016576,2021-12-27 18:21:15 IST,2021-12-27,18:21:15,530,811972460560019456,republic,Republic,,Samajwadi Party leader demands ban on PM Modi's rally in UP amid surge in Omicron cases  https://t.co/XaCQc3s4MH,en,[],['https://www.republicworld.com/elections/uttar-pradesh/samajwadi-party-leader-demands-ban-on-pm-modis-rally-in-up-amid-surge-in-omicron-cases.html'],[],15,3,30,[],[],https://twitter.com/republic/status/1475449196757016576,False,,0,,,,,,,,[],,,,,samajwadi
1473581890925912066,1473581890925912066,2021-12-22 14:41:15 IST,2021-12-22,14:41:15,530,811972460560019456,republic,Republic,,Shivpal Yadav rules out his party's merger with ally SP; sees Akhilesh Yadav as 'next CM'  https://t.co/AO9gWCWu3w,et,[],['https://www.republicworld.com/elections/uttar-pradesh/shivpal-yadav-rules-out-his-partys-merger-with-ally-sp-sees-akhilesh-yadav-as-next-cm.html'],[],2,5,15,[],[],https://twitter.com/republic/status/1473581890925912066,False,,0,,,,,,,,[],,,,,samajwadi
1471890203501547525,1471890203501547525,2021-12-17 22:39:05 IST,2021-12-17,22:39:05,530,811972460560019456,republic,Republic,,Shivpal Yadav says no conflict over seat sharing among SP- PSP; 'ready to make sacrifices'  https://t.co/62mlyYdcM7,en,[],['https://www.republicworld.com/elections/uttar-pradesh/shivpal-yadav-says-no-conflict-over-seat-sharing-among-sp-psp-ready-to-make-sacrifices.html'],[],2,4,21,[],[],https://twitter.com/republic/status/1471890203501547525,False,,0,,,,,,,,[],,,,,samajwadi
1471820793659248647,1471820793659248647,2021-12-17 18:03:16 IST,2021-12-17,18:03:16,530,811972460560019456,republic,Republic,,Samajwadi Party MP says 16 years right age for women to marry as 'they attain fertility'  https://t.co/ddb2OT0m8h,en,[],['https://www.republicworld.com/elections/uttar-pradesh/samajwadi-party-mp-says-16-years-right-age-for-women-to-marry-as-they-attain-fertility.html'],[],45,4,33,[],[],https://twitter.com/republic/status/1471820793659248647,False,,0,,,,,,,,[],,,,,samajwadi
1471797536818085898,1471797536818085898,2021-12-17 16:30:52 IST,2021-12-17,16:30:52,530,811972460560019456,republic,Republic,,Samajwadi Party MP says 'girls will go rogue' if Centre raises legal age for marriage  https://t.co/okzPwh0Fft,en,[],['https://www.republicworld.com/india-news/politics/samajwadi-party-mp-says-girls-will-go-rogue-if-centre-raises-legal-age-for-marriage.html'],[],0,3,13,[],[],https://twitter.com/republic/status/1471797536818085898,False,,0,,,,,,,,[],,,,,samajwadi
1467464681698721797,1467464681698721797,2021-12-05 17:33:38 IST,2021-12-05,17:33:38,530,811972460560019456,republic,Republic,,Samajwadi Party workers clash with Uttar Pradesh Police in Chandauli during CM Yogi Adityanath's visit  Tune in to watch:  https://t.co/oefJxIhn1D  https://t.co/ABVZBAQwUn,en,[],['http://youtube.com/watch?v=xtoOK86mW8Y'],['https://pbs.twimg.com/media/FF17DcPUUAAxS0g.jpg'],0,8,41,[],[],https://twitter.com/republic/status/1467464681698721797,False,,1,https://pbs.twimg.com/media/FF17DcPUUAAxS0g.jpg,,,,,,,[],,,,,samajwadi
1466692771998310400,1466692771998310400,2021-12-03 14:26:21 IST,2021-12-03,14:26:21,530,811972460560019456,republic,Republic,,Samajwadi Party chief's Vijay Rath Yatra welcomed by massive crowds in Jhansi; watch  https://t.co/6uD4eeV1mi,en,[],['https://www.republicworld.com/elections/uttar-pradesh/samajwadi-party-chiefs-vijay-rath-yatra-welcomed-by-massive-crowds-in-jhansi-watch.html'],[],0,1,5,[],[],https://twitter.com/republic/status/1466692771998310400,False,,0,,,,,,,,[],,,,,samajwadi
1462773419699806210,1462773419699806210,2021-11-22 18:52:14 IST,2021-11-22,18:52:14,530,811972460560019456,republic,Republic,,Samajwadi Party workers celebrate Mulayam Singh Yadav's 82nd birthday; PM sends greetings  https://t.co/iuXYEmKIDq,en,[],['https://www.republicworld.com/india-news/politics/samajwadi-party-workers-celebrate-mulayam-singh-yadavs-82nd-birthday-pm-sends-greetings.html'],[],0,1,27,[],[],https://twitter.com/republic/status/1462773419699806210,False,,0,,,,,,,,[],,,,,samajwadi
1462710979314212868,1462710979314212868,2021-11-22 14:44:07 IST,2021-11-22,14:44:07,530,811972460560019456,republic,Republic,,Shivpal Yadav absent from Mulayam Singh Yadav's birthday event as SP-PSPL tie-up fails  https://t.co/UUuDTlpnCf,en,[],['https://www.republicworld.com/india-news/politics/shivpal-yadav-absent-from-mulayam-singh-yadavs-birthday-event-as-sp-pspl-tie-up-fails.html'],[],0,5,22,[],[],https://twitter.com/republic/status/1462710979314212868,False,,0,,,,,,,,[],,,,,samajwadi
