id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,party
1470617488144666624,1470617488144666624,2021-12-14 10:21:46 IST,2021-12-14,10:21:46,530,811972460560019456,republic,Republic,,Mayawati cries foul over Kashi Vishwanath Dham inauguration; 'Voter base won't expand'  https://t.co/K3nHAo3yI0,en,[],['https://www.republicworld.com/india-news/politics/mayawati-cries-foul-over-kashi-vishwanath-dham-inauguration-voter-base-wont-expand.html'],[],21,2,36,[],[],https://twitter.com/republic/status/1470617488144666624,False,,0,,,,,,,,[],,,,,bsp
1469949062740910081,1469949062740910081,2021-12-12 14:05:41 IST,2021-12-12,14:05:41,530,811972460560019456,republic,Republic,,"BSP blames BJP, Cong for rising inflation; recalls Indira Gandhi's 'Garib Hatao' slogan  https://t.co/NzVlXfCyzW",en,[],['https://www.republicworld.com/india-news/politics/bsp-blames-bjp-cong-for-rising-inflation-recalls-indira-gandhis-garib-hatao-slogan.html'],[],1,1,21,[],[],https://twitter.com/republic/status/1469949062740910081,False,,0,,,,,,,,[],,,,,bsp
1468048351774052355,1468048351774052355,2021-12-07 08:12:56 IST,2021-12-07,08:12:56,530,811972460560019456,republic,Republic,,BSP expels Gorakhpur leader &amp; MLA Vinay Shankar Tiwari for indiscipline ahead of UP polls  https://t.co/6SNpiNI1TS,in,[],['https://www.republicworld.com/india-news/politics/bsp-expels-gorakhpur-leader-and-mla-vinay-shankar-tiwari-for-indiscipline-ahead-of-up-polls.html'],[],0,1,21,[],[],https://twitter.com/republic/status/1468048351774052355,False,,0,,,,,,,,[],,,,,bsp
1467772054728593416,1467772054728593416,2021-12-06 13:55:02 IST,2021-12-06,13:55:02,530,811972460560019456,republic,Republic,,"BSP chief Mayawati takes dig at Yogi govt, alleges crimes against weaker sections in UP  https://t.co/MhCU5nPnbF",en,[],['https://www.republicworld.com/india-news/politics/bsp-chief-mayawati-takes-dig-at-yogi-govt-alleges-crimes-against-weaker-sections-in-up.html'],[],1,1,12,[],[],https://twitter.com/republic/status/1467772054728593416,False,,0,,,,,,,,[],,,,,bsp
1467682368622407685,1467682368622407685,2021-12-06 07:58:39 IST,2021-12-06,07:58:39,530,811972460560019456,republic,Republic,,BSP denies UP polls will be BJP-SP 'bipolar' contest; banks on Mayawati's electioneering  https://t.co/D352fn66cw,en,[],['https://www.republicworld.com/elections/uttar-pradesh/bsp-denies-up-polls-will-be-bjp-sp-bipolar-contest-banks-on-mayawatis-electioneering.html'],[],0,4,24,[],[],https://twitter.com/republic/status/1467682368622407685,False,,0,,,,,,,,[],,,,,bsp
1465626418541441029,1465626418541441029,2021-11-30 15:49:02 IST,2021-11-30,15:49:02,530,811972460560019456,republic,Republic,,"Mayawati reacts to suspension of RS MPs, says 'Govt should resolve matter through talks'  https://t.co/Cs2nAa26Zs",en,[],['https://www.republicworld.com/india-news/politics/mayawati-reacts-to-suspension-of-rs-mps-says-govt-should-resolve-matter-through-talks.html'],[],3,1,19,[],[],https://twitter.com/republic/status/1465626418541441029,False,,0,,,,,,,,[],,,,,bsp
1465324161119801359,1465324161119801359,2021-11-29 19:47:59 IST,2021-11-29,19:47:59,530,811972460560019456,republic,Republic,,Mayawati calls passage of Farm Laws Repeal Bill a 'real victory of democracy'  https://t.co/Kkh2TWddPD,en,[],['https://www.republicworld.com/india-news/general-news/mayawati-calls-passage-of-farm-laws-repeal-bill-a-real-victory-of-democracy.html'],[],3,1,17,[],[],https://twitter.com/republic/status/1465324161119801359,False,,0,,,,,,,,[],,,,,bsp
1464967218534432771,1464967218534432771,2021-11-28 20:09:37 IST,2021-11-28,20:09:37,530,811972460560019456,republic,Republic,,Mayawati says 'all eyes' on Centre's stand on farmer issues in Parliament's Winter Session  https://t.co/ScZd7i53yt,en,[],['https://www.republicworld.com/india-news/politics/mayawati-says-all-eyes-on-centres-stand-on-farmer-issues-in-parliaments-winter-session.html'],[],3,2,19,[],[],https://twitter.com/republic/status/1464967218534432771,False,,0,,,,,,,,[],,,,,bsp
1464495585197756418,1464495585197756418,2021-11-27 12:55:31 IST,2021-11-27,12:55:31,530,811972460560019456,republic,Republic,,Mayawati slams UP govt for poor law &amp; order in state after murder of Dalit labourer  https://t.co/Kv87I6Ii5P,en,[],['https://www.republicworld.com/india-news/politics/mayawati-slams-up-govt-for-poor-law-and-order-in-state-after-murder-of-dalit-labourer.html'],[],4,2,12,[],[],https://twitter.com/republic/status/1464495585197756418,False,,0,,,,,,,,[],,,,,bsp
1464261401694900239,1464261401694900239,2021-11-26 21:24:57 IST,2021-11-26,21:24:57,530,811972460560019456,republic,Republic,,Mayawati asks Centre and state govts to 'review if Constitution being followed properly'  https://t.co/HNtXwnGRgC,en,[],['https://www.republicworld.com/india-news/politics/mayawati-asks-centre-and-state-govts-to-review-if-constitution-being-followed-properly.html'],[],18,2,38,[],[],https://twitter.com/republic/status/1464261401694900239,False,,0,,,,,,,,[],,,,,bsp
1464074508499922945,1464074508499922945,2021-11-26 09:02:18 IST,2021-11-26,09:02:18,530,811972460560019456,republic,Republic,,BSP Legislative Party leader Shah Alam resigns from party; likely to join SP soon  https://t.co/eizXiL8Jrr,en,[],['https://www.republicworld.com/india-news/politics/bsp-legislative-party-leader-shah-alam-resigns-from-party-likely-to-join-sp-soon.html'],[],1,1,24,[],[],https://twitter.com/republic/status/1464074508499922945,False,,0,,,,,,,,[],,,,,bsp
1463100884179730439,1463100884179730439,2021-11-23 16:33:28 IST,2021-11-23,16:33:28,530,811972460560019456,republic,Republic,,Mayawati urges Centre to talk with farmers on Farm Laws; 'shouldn't hang this matter'  https://t.co/LQNlSeyEI3,en,[],['https://www.republicworld.com/india-news/politics/mayawati-urges-centre-to-talk-with-farmers-on-farm-laws-shouldnt-hang-this-matter.html'],[],3,0,19,[],[],https://twitter.com/republic/status/1463100884179730439,False,,0,,,,,,,,[],,,,,bsp
1462469024776966144,1462469024776966144,2021-11-21 22:42:41 IST,2021-11-21,22:42:41,530,811972460560019456,republic,Republic,,Mayawati calls Rajasthan cabinet rejig 'a deception' to arrest declining support  https://t.co/tI232avdpl,en,[],['https://www.republicworld.com/india-news/politics/mayawati-calls-rajasthan-cabinet-rejig-a-deception-to-arrest-declining-support.html'],[],2,5,31,[],[],https://twitter.com/republic/status/1462469024776966144,False,,0,,,,,,,,[],,,,,bsp
