id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1494800186165456896,1494529459369697283,2022-02-19 03:55:11 IST,2022-02-19,03:55:11,+0530,3014045251,rahul_socialist,Son of India,,@DalitTime @BhimArmyChief The big party like @bspindia should provide the lawyer support to the victims family. Is it possible? it will be big support to get justice in due time @AnandAkash_BSP  @satishmisrabsp @Mayawati,en,"[{'screen_name': 'bspindia', 'name': 'bahujan samaj party', 'id': '53636892'}, {'screen_name': 'anandakash_bsp', 'name': 'akash anand', 'id': '1413731527867895808'}, {'screen_name': 'satishmisrabsp', 'name': 'satish chandra misra', 'id': '1417851242563260418'}, {'screen_name': 'mayawati', 'name': 'mayawati', 'id': '1048510162527559680'}]",[],[],0,0,0,[],[],https://twitter.com/rahul_socialist/status/1494800186165456896,False,,0,,,,,,,,"[{'screen_name': 'DalitTime', 'name': 'Dalit Times', 'id': '1356160026788806656'}, {'screen_name': 'BhimArmyChief', 'name': 'Chandra Shekhar Aazad', 'id': '968482448253140993'}]",,,,
1494752316767055875,1494752316767055875,2022-02-19 00:44:58 IST,2022-02-19,00:44:58,+0530,1264339829061570560,nammojai,JaiBhimNamoBuddhay!,,@Mayawati @AnandAkash_BSP - when will you start marketing bro ???,en,"[{'screen_name': 'anandakash_bsp', 'name': 'akash anand', 'id': '1413731527867895808'}]",[],[],0,0,1,[],[],https://twitter.com/NammoJai/status/1494752316767055875,False,https://twitter.com/noratramloroli/status/1494707602370228225,0,,,,,,,,[],,,,
1494730087484178432,1494645667821617153,2022-02-18 23:16:38 IST,2022-02-18,23:16:38,+0530,1208167958838534144,rpsagar6,R P Sagar,,@Morish031 @pankaj_nik @Mayawati @satishmisrabsp @AnandAkash_BSP @bspindia @pankajjha_ @Rraja_pal Behenji is coming.,en,[],[],[],0,1,2,[],[],https://twitter.com/RPSagar6/status/1494730087484178432,False,,0,,,,,,,,"[{'screen_name': 'Morish031', 'name': 'Morish K Singh', 'id': '440555172'}, {'screen_name': 'pankaj_nik', 'name': 'pankaj Singh', 'id': '1462371431606415368'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'satishmisrabsp', 'name': 'Satish Chandra Misra', 'id': '1417851242563260418'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}, {'screen_name': 'bspindia', 'name': 'Bahujan Samaj Party', 'id': '53636892'}, {'screen_name': 'pankajjha_', 'name': 'पंकज झा', 'id': '143426568'}, {'screen_name': 'Rraja_pal', 'name': 'Raja Pal', 'id': '2965720828'}]",,,,
1494693960513581058,1494643723828822022,2022-02-18 20:53:04 IST,2022-02-18,20:53:04,+0530,1257706173177819137,rameshr09138630,Ramesh Rathod,,@HINAGAUTAM4 @Mayawati @AnandAkash_BSP Absolutely agree 💯 💯 💯 Ji ✍️,en,[],[],[],0,0,0,[],[],https://twitter.com/RameshR09138630/status/1494693960513581058,False,,0,,,,,,,,"[{'screen_name': 'HINAGAUTAM4', 'name': 'Hina Gautam', 'id': '1235130533170028544'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}]",,,,
1494692513067802625,1494692513067802625,2022-02-18 20:47:19 IST,2022-02-18,20:47:19,+0530,1264339829061570560,nammojai,JaiBhimNamoBuddhay!,,@Mayawati @AnandAkash_BSP - when are you building Bahujan media ????????? @SeemaBSP @SudhinBhadoria,en,"[{'screen_name': 'anandakash_bsp', 'name': 'akash anand', 'id': '1413731527867895808'}, {'screen_name': 'seemabsp', 'name': 'seema bsp', 'id': '1484097214066487297'}, {'screen_name': 'sudhinbhadoria', 'name': 'sudhindra bhadoria (bsp)', 'id': '2580563778'}]",[],[],0,0,0,[],[],https://twitter.com/NammoJai/status/1494692513067802625,False,https://twitter.com/profdilipmandal/status/1494585388845133826,0,,,,,,,,[],,,,
1494644033448144896,1494643723828822022,2022-02-18 17:34:41 IST,2022-02-18,17:34:41,+0530,1418789460154617857,udaysinghmahes3,Dr.U.S. Maheshwari,,@HINAGAUTAM4 @Mayawati @AnandAkash_BSP It's real hero of mission Ambedkar. #जयभीम  Good Evening 💐💐,en,[],[],[],0,0,2,['जयभीम'],[],https://twitter.com/UdaySinghMahes3/status/1494644033448144896,False,,0,,,,,,,,"[{'screen_name': 'HINAGAUTAM4', 'name': 'Hina Gautam', 'id': '1235130533170028544'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}]",,,,
1494632867724292104,1494593732233990144,2022-02-18 16:50:19 IST,2022-02-18,16:50:19,+0530,1208167958838534144,rpsagar6,R P Sagar,,@Nishadjibsp @BSPAzadSharawat @Mayawati @satishmisrabsp @AnandAkash_BSP @Rajbhar19Bhim @bspindia Behenji is coming.,en,[],[],[],0,1,3,[],[],https://twitter.com/RPSagar6/status/1494632867724292104,False,,0,,,,,,,,"[{'screen_name': 'Nishadjibsp', 'name': 'Lal Chand Nishad exMLC', 'id': '1481481239840567299'}, {'screen_name': 'BSPAzadSharawat', 'name': 'Azad Singh Sharawat', 'id': '1465679461626482688'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'satishmisrabsp', 'name': 'Satish Chandra Misra', 'id': '1417851242563260418'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}, {'screen_name': 'Rajbhar19Bhim', 'name': 'Bhim Rajbhar', 'id': '1456836611610591234'}, {'screen_name': 'bspindia', 'name': 'Bahujan Samaj Party', 'id': '53636892'}]",,,,
1494607007118422020,1494596053277970433,2022-02-18 15:07:33 IST,2022-02-18,15:07:33,+0530,1480125137760309251,ram1972kr,Ram Kumar,,@DharamVeerChBSP @Mayawati @satishmisrabsp @AnandAkash_BSP @bspindia @anandkumarbsp @KapilMisrajiBsp Right sir,en,[],[],[],0,0,1,[],[],https://twitter.com/Ram1972Kr/status/1494607007118422020,False,,0,,,,,,,,"[{'screen_name': 'DharamVeerChBSP', 'name': 'Dharamveer Chaudhary (B S P)', 'id': '933649871265034240'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'satishmisrabsp', 'name': 'Satish Chandra Misra', 'id': '1417851242563260418'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}, {'screen_name': 'bspindia', 'name': 'Bahujan Samaj Party', 'id': '53636892'}, {'screen_name': 'anandkumarbsp', 'name': 'Anand Kumar bsp', 'id': '1217175192515907584'}, {'screen_name': 'KapilMisrajiBsp', 'name': 'Kapil Misra BSP', 'id': '1447217150557491205'}]",,,,
1494605360790794240,1494582648190029829,2022-02-18 15:01:01 IST,2022-02-18,15:01:01,+0530,1208167958838534144,rpsagar6,R P Sagar,,@Itcellbsp @BSPAzadSharawat @Mayawati @satishmisrabsp @AnandAkash_BSP @bspindia Behenji is coming.,en,[],[],[],0,1,2,[],[],https://twitter.com/RPSagar6/status/1494605360790794240,False,,0,,,,,,,,"[{'screen_name': 'Itcellbsp', 'name': 'It Cell BSP', 'id': '1435947038307328004'}, {'screen_name': 'BSPAzadSharawat', 'name': 'Azad Singh Sharawat', 'id': '1465679461626482688'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'satishmisrabsp', 'name': 'Satish Chandra Misra', 'id': '1417851242563260418'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}, {'screen_name': 'bspindia', 'name': 'Bahujan Samaj Party', 'id': '53636892'}]",,,,
1494601703642918912,1494596053277970433,2022-02-18 14:46:29 IST,2022-02-18,14:46:29,+0530,1208167958838534144,rpsagar6,R P Sagar,,@DharamVeerChBSP @Mayawati @satishmisrabsp @AnandAkash_BSP @bspindia @anandkumarbsp @KapilMisrajiBsp Behenji is coming.,en,[],[],[],0,1,3,[],[],https://twitter.com/RPSagar6/status/1494601703642918912,False,,0,,,,,,,,"[{'screen_name': 'DharamVeerChBSP', 'name': 'Dharamveer Chaudhary (B S P)', 'id': '933649871265034240'}, {'screen_name': 'Mayawati', 'name': 'Mayawati', 'id': '1048510162527559680'}, {'screen_name': 'satishmisrabsp', 'name': 'Satish Chandra Misra', 'id': '1417851242563260418'}, {'screen_name': 'AnandAkash_BSP', 'name': 'Akash Anand', 'id': '1413731527867895808'}, {'screen_name': 'bspindia', 'name': 'Bahujan Samaj Party', 'id': '53636892'}, {'screen_name': 'anandkumarbsp', 'name': 'Anand Kumar bsp', 'id': '1217175192515907584'}, {'screen_name': 'KapilMisrajiBsp', 'name': 'Kapil Misra BSP', 'id': '1447217150557491205'}]",,,,
